"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","east coast","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"231",231,50.37,1,0.82,4,8,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"232",232,15.52,0.65,0,7,12,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"233",233,24.82,0.84,0.24,6,11,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"234",234,0,0.04,0.15,0,0,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"235",235,73.79,0.97,1,6,8,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"236",236,48.23,1,0.76,6,12,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"237",237,22.22,0.48,0,4,10,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"238",238,10.21,0,0,9,8,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"239",239,11.45,1,0.02,4,10,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"240",240,47.46,0.94,0.86,5,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"241",241,60.49,1,0.76,6,7,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"242",242,21.06,0.13,0.95,2,3,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"243",243,31.92,1,0.07,5,11,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"244",244,54.11,0.32,0.95,9,9,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"245",245,40.49,0.1,0.79,10,10,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"246",246,25.92,0.99,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"247",247,13.62,0,0.64,2,0,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"248",248,67.07,0.52,1,6,5,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"249",249,44.02,0.56,0.46,10,10,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"250",250,34.15,0.29,0.79,3,7,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"251",251,49.04,0.94,0.48,7,6,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"252",252,23.05,0.41,0.4,2,7,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"253",253,72.4,0.53,1,6,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"254",254,32.34,0,0.7,3,10,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"255",255,46.98,1,0,5,6,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"256",256,48.77,1,0,10,7,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"257",257,35.23,0.02,0.92,0,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"258",258,36.43,0.51,0.3,1,0,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"259",259,33.39,0.07,1,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"260",260,38.6,0.27,0.93,2,7,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"261",261,12.91,0.08,0.88,2,10,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"262",262,53.46,0.59,1,6,12,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"263",263,37.94,1,0,10,1,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"264",264,76.52,0.92,1,5,12,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"265",265,2.67,0,0.35,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"266",266,17.43,1,0.11,5,0,6,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"267",267,18.09,0,0.98,2,7,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"268",268,82.5,1,1,10,11,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"269",269,52.35,0.47,0.95,10,10,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"270",270,62.14,0.9,0.99,7,12,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"271",271,69.85,0.83,1,4,12,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"272",272,21.64,0,0.02,0,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"273",273,40.93,0.78,0.01,10,4,6,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"274",274,0,0.18,0.44,4,11,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"275",275,36.04,0.55,0.03,5,7,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"276",276,0,0.12,0,5,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"277",277,0,0,0,0,3,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"278",278,58.84,1,0.89,4,11,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"279",279,45.02,0.79,0,8,8,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"280",280,48.74,0.03,1,9,9,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"281",281,34.47,0.02,0.12,10,4,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"282",282,38.95,0.13,0.89,3,2,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"283",283,41.21,0,0.07,8,12,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"284",284,43.42,0.71,0,4,3,6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"285",285,35.01,0.42,0.85,2,9,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"286",286,62.14,0.73,1,6,4,6,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"287",287,69.76,0.9,1,6,2,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"288",288,51.53,0.78,0.62,2,3,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"289",289,65.94,0.6,0.96,5,6,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"290",290,29.06,0,0.69,1,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"291",291,61.39,0.81,1,0,11,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"292",292,1.54,0.07,0.11,3,6,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"293",293,31.43,0.89,0.31,6,2,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"294",294,30.88,0.19,0.03,7,7,6,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"295",295,70.45,0.84,1,10,3,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"296",296,30.03,0.58,0.46,0,7,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"297",297,34.49,0,1,5,11,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"298",298,65.51,0.94,0.9,6,4,7,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"299",299,63.52,0.97,1,5,7,7,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"300",300,41.93,0.83,0.32,8,3,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"301",301,14.05,0.06,0,0,4,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"302",302,18.39,0.36,0.26,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"303",303,0,0,0.11,2,1,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"304",304,18.17,0,0.38,4,4,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"305",305,54.24,0.7,1,7,3,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"306",306,45.71,0.77,0.92,4,6,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"307",307,0,0,0,3,2,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"308",308,17.87,0,0.15,3,6,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"309",309,0,0,0.19,5,4,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"310",310,7.29,0,0.87,7,12,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"311",311,18.17,0,0.38,5,5,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"312",312,17.28,0.41,0.43,1,3,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"313",313,47.04,0.98,0.31,0,11,5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"314",314,47.17,0,0,8,5,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"315",315,27.51,0.05,0.28,3,3,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"316",316,19.6,0.41,0,5,5,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"317",317,19.7,0,0,2,7,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"318",318,45.62,1,0.35,8,3,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"319",319,36.92,1,0.26,2,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"320",320,51.71,0.73,0.84,7,3,7,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"321",321,33.55,0,0.18,8,2,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"322",322,51.07,0.5,1,5,5,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"323",323,11.54,0.04,0,3,10,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"324",324,16.11,0,0.53,5,11,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"325",325,68.78,0.8,0.98,7,11,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"326",326,46.84,0,1,9,9,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"327",327,49.94,0.78,0,6,9,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"328",328,55.4,0.37,1,5,8,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"329",329,80.11,1,1,8,10,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"330",330,35.6,0.53,0.23,7,12,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"331",331,35.74,0,1,8,12,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"332",332,56.74,0.92,0.87,4,5,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"333",333,10.38,0.22,0.81,4,7,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"334",334,70.12,0.77,0.94,10,10,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"335",335,0,0,0,5,2,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"336",336,0,0.12,0.05,5,11,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"337",337,39.44,0.1,0.08,0,3,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"338",338,44.1,0.47,0.7,10,8,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"339",339,63.67,0.96,1,5,8,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"340",340,75.39,0.93,0.9,10,10,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"341",341,39.41,0.04,0.99,4,8,5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"342",342,30.52,0.74,0.14,4,3,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"343",343,66.93,0.88,0.83,10,9,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"344",344,52.37,0.43,0.97,7,6,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"345",345,57.15,0.95,0.82,5,9,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"346",346,34.44,0.46,0.91,4,7,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"347",347,2.23,0.03,0,3,2,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"348",348,60.54,1,1,0,8,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"349",349,51.85,1,0.54,9,1,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"350",350,13.8,1,0,6,6,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"351",351,49.71,0.21,0.93,8,2,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"352",352,31.46,1,0.03,3,7,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"353",353,53.21,0,0,9,2,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"354",354,34.01,0,0.91,3,8,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"355",355,76.19,1,0.93,10,11,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"356",356,28.98,0,0.24,3,4,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"357",357,53.48,0.15,0.31,0,7,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"358",358,37.51,0.29,0,7,4,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"359",359,83.02,0.9,1,5,8,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"360",360,38.02,0.01,0.36,0,2,6,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"361",361,60.51,0.92,0.78,8,10,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"362",362,59.21,0.98,1,0,0,6,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"363",363,16.97,0.08,0.39,4,11,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"364",364,0,0,0,1,5,6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"365",365,44.73,0.09,0.88,4,6,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"366",366,13.96,0,0.97,1,11,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"367",367,68.49,1,1,2,3,5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"368",368,38.42,0.46,1,3,11,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"369",369,49.03,0.66,1,1,9,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"370",370,0,0,0.12,4,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"371",371,68.63,0.93,0.95,7,9,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"372",372,72.73,0.67,0.97,10,8,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"373",373,33.66,0.85,0,7,7,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"374",374,37.8,0.61,0.64,5,8,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"375",375,13.21,0,0.5,5,11,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"376",376,37.49,0.39,0.91,1,9,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"377",377,31,0.96,0,4,3,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"378",378,36.18,0.1,1,3,10,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"379",379,28.2,0.3,0.92,0,12,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"380",380,62.16,1,0.83,9,8,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"381",381,23.71,0,0,2,5,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"382",382,5.59,0.78,0.19,1,12,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"383",383,35.1,0,0.96,0,9,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"384",384,16.77,0,0,6,4,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"385",385,47.51,1,0.05,9,8,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"386",386,27.8,0,0.52,8,12,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"387",387,46.1,0.87,0.4,1,6,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"388",388,29.9,0.86,0,6,3,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"389",389,32.17,0.74,0.36,5,7,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"390",390,33.37,0.06,1,3,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"391",391,22.13,0.11,0.53,1,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"392",392,69.88,0.94,1,6,5,5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"393",393,29.88,0.13,0.96,4,3,7,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"394",394,31.9,0.89,0.24,7,5,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"395",395,6.77,0,0,2,4,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"396",396,21.69,0,1,3,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"397",397,38.86,1,0.13,10,4,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"398",398,37.4,0.79,0.05,10,8,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"399",399,60.07,0.78,0.74,9,8,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"400",400,15.87,0,1,2,4,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"401",401,11.85,0,0,1,5,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"402",402,39.88,0.89,0.2,9,8,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"403",403,28.46,0,0.98,6,9,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"404",404,4.5,0,0.79,2,12,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"405",405,19.84,0.1,0.24,0,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"406",406,0,0,0,3,9,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"407",407,52.04,0.86,0.91,3,5,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"408",408,39.74,0.28,1,5,5,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"409",409,18.24,0.25,0.38,7,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"410",410,63.6,0.58,1,7,10,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"411",411,17.38,0.15,0.75,2,8,7,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"412",412,31.26,0,1,3,10,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"413",413,66.13,0.75,0.98,7,8,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"414",414,30.57,0.32,0.92,3,3,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"415",415,43.59,0.52,0.65,10,9,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"416",416,56.29,1,0.98,6,0,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"417",417,4.65,0,0.28,7,10,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"418",418,35.13,0.64,0,5,4,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"419",419,40.69,0.48,1,2,4,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"420",420,40.19,0.41,0.71,10,2,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"421",421,24.25,0.02,0.29,5,11,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"422",422,25,0.01,0,7,6,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"423",423,33.27,0.21,0.85,6,12,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"424",424,36.25,0.06,0.98,1,9,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"425",425,19.32,0.09,0.87,7,8,6,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"426",426,42.32,0.97,0.49,5,5,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"427",427,44.42,1,0.87,1,12,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"428",428,41.42,0.96,0.76,6,4,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"429",429,23.65,0.55,0.69,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"430",430,64.13,1,0.99,6,8,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"431",431,38.64,0.2,0.61,0,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"432",432,40.77,0.24,0.94,1,6,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"433",433,29.41,0.59,0.09,3,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"434",434,31.5,0.74,0.68,2,3,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"435",435,37.87,0.85,0,4,6,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"436",436,36.49,0.09,1,2,9,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"437",437,28.91,0.01,0.65,7,4,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"438",438,26.72,0.07,0,10,11,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"439",439,67.99,1,0.83,8,12,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"440",440,76.29,0.9,1,9,7,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"441",441,68.07,0.84,1,2,11,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"442",442,70.59,1,0.84,10,5,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"443",443,33.2,0.22,0.19,9,6,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"444",444,39.68,0.14,0.16,10,7,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"445",445,41.75,0.93,0,9,4,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"446",446,27.02,0.37,1,1,0,6,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"447",447,20.63,0,1,4,1,5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"448",448,31.52,0.15,0.38,4,4,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"449",449,56.8,1,0.62,10,5,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"450",450,34.46,1,0,9,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"451",451,0,0,0,0,4,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"452",452,29.5,0,0.6,1,5,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"453",453,26.71,0.51,0.17,10,9,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"454",454,8.34,0.24,0.06,5,4,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"455",455,25.33,0.86,0,5,10,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"456",456,21.37,0.57,0.08,3,10,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"457",457,48.09,0.38,0.88,9,7,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"458",458,8.17,0,0.74,5,1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"459",459,8.49,0.12,0.43,4,1,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"460",460,49.31,1,0.87,5,8,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"461",461,74.25,1,0.91,9,8,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"462",462,58.07,0.83,0.96,4,3,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
