"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"238",238,28.69,0.02,0.04,9,8,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"239",239,30.08,0.93,0.01,5,9,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"240",240,56.93,1,0.86,4,0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"241",241,56.71,1,0.74,5,6,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"242",242,21.8,0.11,1,3,2,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"243",243,21.2,0.98,0.24,5,10,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"244",244,41.09,0.15,0.97,6,9,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"245",245,33.78,0.21,0.73,10,10,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"246",246,31.82,0.98,0.04,0,2,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"247",247,16.96,0,1,2,1,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"248",248,52.98,0.57,0.93,6,7,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"249",249,25.26,0.23,0.81,8,11,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"250",250,39.53,0.71,0.75,2,7,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"251",251,55.08,0.89,0.18,7,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"252",252,47.67,0,1,2,6,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"253",253,65.75,0.46,1,4,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"254",254,47.81,0,0.56,3,11,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"255",255,43.55,1,0.12,6,5,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"256",256,47.92,1,0.03,9,8,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"257",257,46.02,0,0.61,0,0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"258",258,43.88,0.37,0.39,3,1,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"259",259,51.12,0.5,0.97,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"260",260,76.87,0.68,1,3,7,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"261",261,25.7,0,0.57,1,11,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"262",262,65.01,0.74,0.94,5,12,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"263",263,34.11,1,0,10,2,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"264",264,85.16,1,1,5,12,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"265",265,9.26,0,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"266",266,40.24,1,0,6,0,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"267",267,40.19,0,1,4,7,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"268",268,90.75,1,1,10,10,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"269",269,66.42,0.49,0.91,9,10,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"270",270,68.23,1,0.9,6,12,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"271",271,72.41,1,0.96,4,12,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"272",272,12.99,0.05,0.05,0,3,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"273",273,34.27,0.9,0.14,10,2,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"274",274,1.18,0.17,0.76,4,11,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"275",275,7.83,0.16,0,4,7,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"276",276,10.15,0,0.03,4,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"277",277,0,0,0.19,0,4,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"278",278,54.51,1,0.53,7,12,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"279",279,36.42,1,0,9,8,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"280",280,63.17,0.23,0.97,10,8,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"281",281,18.12,0.2,0.2,10,5,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"282",282,17.98,0.13,0.68,3,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"283",283,26.11,0.13,0.1,7,12,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"284",284,9.32,1,0.05,2,1,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"285",285,42.81,0.38,0.96,2,8,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"286",286,54.38,0.68,1,5,5,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"287",287,67.87,0.86,1,7,2,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"288",288,25.59,0.43,0.56,3,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"289",289,52.85,0.41,1,6,6,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"290",290,30.11,0,1,1,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"291",291,39.19,0.58,0.97,0,11,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"292",292,5.76,0.07,0.09,3,6,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"293",293,34.33,1,0.66,5,0,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"294",294,29.72,0,0,6,8,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"295",295,63.76,1,0.93,10,1,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"296",296,37.08,0.89,0.18,1,7,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"297",297,17.29,0,0.9,6,11,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"298",298,47.04,0.69,0.89,6,5,7,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"299",299,42.14,0.86,0.84,4,7,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"300",300,26.34,0.73,0.37,8,2,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"301",301,14.99,0,0,0,5,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"302",302,42.48,1,0.58,2,2,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"303",303,22.89,0.16,0.14,0,4,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"304",304,24.49,0,0,5,6,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"305",305,55.4,0.59,1,6,3,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"306",306,56.14,1,0.95,5,4,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"307",307,38.47,0,0,3,1,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"308",308,24.1,0,0.12,3,7,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"309",309,32.24,0.07,0.77,5,5,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"310",310,36.78,0.12,0.98,6,11,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"311",311,8.03,0,0,2,3,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"312",312,5.33,0,0.76,1,6,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"313",313,58.5,1,0.87,0,10,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"314",314,20,0,0,8,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"315",315,13.22,0.06,0,1,3,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"316",316,17.41,0,0.02,5,6,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"317",317,10.85,0.03,0.29,1,7,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"318",318,29.89,0.93,0.11,6,2,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"319",319,24.89,0.92,0,2,3,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"320",320,55.03,1,0.91,5,2,7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"321",321,34.34,0.02,0.17,9,3,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"322",322,69.69,0.98,1,5,4,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"323",323,32.34,0,0,2,10,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"324",324,32.97,0,0.99,5,10,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"325",325,69.87,0.76,0.99,6,10,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"326",326,49.7,0.04,1,10,9,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"327",327,54.85,1,0,6,11,5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"328",328,41.6,0.32,0.94,8,8,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"329",329,76.04,0.94,1,6,10,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"330",330,38.02,0.99,0,7,12,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"331",331,29.16,0,1,10,12,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"332",332,71.85,1,1,4,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"333",333,5.19,0.08,0.55,5,7,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"334",334,58,0.72,0.76,10,9,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"335",335,19.11,0,0.11,6,3,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"336",336,5.4,0.43,0.06,5,12,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"337",337,27.5,0.13,0,0,2,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"338",338,52.97,0.24,1,10,7,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"339",339,68.56,1,1,6,8,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"340",340,64.75,1,0.63,10,10,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"341",341,34.91,0.13,1,4,8,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"342",342,2.17,0.02,0,4,5,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"343",343,62.71,0.6,0.92,10,9,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"344",344,48.98,0.4,0.92,9,5,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"345",345,72.15,0.86,1,5,9,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"346",346,48.33,0.52,1,4,6,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"347",347,13.33,0,0,4,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"348",348,59.7,1,0.96,0,10,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"349",349,79,1,1,9,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"350",350,15.65,1,0,5,5,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"351",351,55.76,0.11,1,9,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"352",352,32.12,1,0,2,7,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"353",353,37.87,0.01,0.02,9,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"354",354,39.15,0.04,1,2,10,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"355",355,70.91,0.91,0.76,10,12,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"356",356,25.25,0,0,5,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"357",357,54.72,0.13,0.92,0,8,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"358",358,38.75,0.13,0.1,6,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"359",359,89.11,1,1,7,8,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"360",360,42.87,0.13,0.16,1,2,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"361",361,89.37,0.87,1,8,11,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"362",362,62.52,1,0.97,0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"363",363,37.63,0.01,0,4,11,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"364",364,21.07,0.12,0,0,5,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"365",365,40.74,0.42,0.73,3,10,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"366",366,33.27,0.09,0.82,2,12,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"367",367,77.46,0.92,1,2,4,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"368",368,38.87,0.13,1,2,11,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"369",369,65.27,0.82,1,1,10,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"370",370,14.92,0,0,4,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"371",371,68.91,0.91,0.88,7,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"372",372,56.61,0.4,1,9,9,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"373",373,46.59,0.99,0.05,7,5,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"374",374,61.42,1,0.82,5,9,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"375",375,39.22,0,1,6,12,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"376",376,26.57,0.31,0.56,0,9,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"377",377,45.73,1,0.08,4,1,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"378",378,41.57,0.12,1,2,9,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"379",379,19.82,0,0.7,0,11,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"380",380,84.04,0.94,0.99,9,9,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"381",381,17.66,0,0.11,2,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"382",382,22.3,0.78,0.31,1,12,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"383",383,18.01,0.21,0.91,0,8,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"384",384,7.4,0.12,0,7,4,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"385",385,36.77,1,0.08,7,8,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"386",386,37.96,0.09,1,7,12,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"387",387,42.41,1,0,0,8,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"388",388,31.19,0.75,0.06,6,2,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"389",389,32.39,0.77,0.47,4,7,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"390",390,23.63,0.2,0.92,5,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"391",391,29.53,0.02,0.81,1,4,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"392",392,71.16,0.94,1,5,4,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"393",393,38.61,0.3,0.87,5,5,7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"394",394,35.16,0.73,0,6,6,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"395",395,29.42,0,0.05,3,4,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"396",396,18.88,0.1,0.97,4,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"397",397,51.99,0.91,0.17,10,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"398",398,49.5,0.9,0,10,8,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"399",399,71.95,0.93,0.51,8,9,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"400",400,30.03,0,0.88,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"401",401,25.97,0.05,0,3,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"402",402,50.18,0.69,0.52,10,9,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"403",403,30.76,0,1,7,8,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"404",404,37.54,0,0.87,3,10,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"405",405,26.2,0,0.31,1,4,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"406",406,43.5,0.09,0,5,9,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"407",407,51.81,1,0.83,3,5,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"408",408,56.62,0.77,0.92,4,5,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"409",409,47.76,0.88,0.52,8,4,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"410",410,52.93,0.72,0.77,7,11,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"411",411,5.96,0.06,0.96,3,9,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"412",412,18.01,0,1,2,9,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"413",413,55.57,0.59,1,6,6,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"414",414,29.1,0.47,0.82,2,2,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"415",415,29.8,0.49,0.4,10,10,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"416",416,50.45,0.94,1,5,0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"417",417,0,0.02,0.42,7,9,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"418",418,24.2,0.89,0,6,3,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"419",419,12.64,0,1,3,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"420",420,7.55,0,0.72,9,3,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"421",421,30.3,0.15,0.49,4,12,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"422",422,21.55,0,0,7,5,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"423",423,43.77,0.4,0.82,6,12,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"424",424,39.38,0.35,1,2,8,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"425",425,0,0,0.74,6,7,6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"426",426,47.55,1,0.37,6,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"427",427,45.99,0.95,0.66,0,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"428",428,43.78,0.87,0.5,7,3,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"429",429,13.82,0.34,0.63,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"430",430,59.1,0.88,0.91,6,8,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"431",431,2.73,0,0.27,0,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"432",432,19.63,0,0.89,0,7,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"433",433,1.63,0,0.33,3,6,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"434",434,41.32,1,0.57,1,3,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"435",435,39.03,0.95,0.02,6,5,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"436",436,25.39,0.08,1,3,9,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"437",437,39.77,0,0,7,3,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"438",438,19.18,0.19,0,10,10,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"439",439,64.01,1,0.83,8,12,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"440",440,72.74,0.91,0.99,9,8,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"441",441,67.24,1,1,2,11,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"442",442,75.69,0.91,1,9,4,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"443",443,47,0.56,0.27,10,5,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"444",444,34.26,0.27,0.07,10,7,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"445",445,40.41,0.92,0,8,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"446",446,27.53,0.48,0.99,3,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"447",447,31.93,0,1,4,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"448",448,29.96,0.07,0.1,3,3,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"449",449,50.43,0.76,0.78,8,6,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"450",450,34.43,1,0,8,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"451",451,0,0,0,0,4,7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"452",452,34.97,0,1,3,4,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"453",453,36.26,0.94,0.38,8,10,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"454",454,31.89,0.6,0.06,5,6,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"455",455,34.01,0.84,0,5,10,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"456",456,42.71,0.92,0.28,4,10,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"457",457,50.82,0.06,0.98,9,7,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"458",458,27.75,0.09,0.38,4,1,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"459",459,50.19,0.57,0.96,4,2,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"460",460,52.76,0.9,0.86,5,9,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"461",461,84.87,0.95,1,9,6,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"462",462,51.37,0.66,1,4,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"463",463,24.41,0.15,0.15,6,5,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"464",464,84.02,1,0.97,10,7,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"465",465,3.88,0.42,0.5,1,2,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"466",466,40.15,0.9,0,5,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"467",467,43.63,0,0.19,4,4,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"468",468,26.1,0.85,0.4,0,5,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"469",469,16.56,0,0.01,7,10,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"470",470,30.72,0.1,0.49,2,5,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"471",471,0,0,0.84,0,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"472",472,31.56,0.55,0,10,0,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"473",473,50.48,0.95,0.43,10,10,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"474",474,18.24,0.47,0,5,12,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"475",475,38.02,1,0.13,2,8,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"476",476,15.24,0.49,0.29,1,0,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"477",477,34.18,0.97,0.1,2,10,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"478",478,0,0,0,3,4,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
