"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","east coast","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"231",231,54.12,0.85,0.63,5,9,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"232",232,42.65,0.44,0,6,12,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"233",233,42.34,0.91,0.11,5,11,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"234",234,92.23,0,0.11,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"235",235,76.45,1,1,6,8,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"236",236,63.06,0.97,0.75,7,11,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"237",237,48.56,0.81,0.23,4,11,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"238",238,36.5,0.32,0,10,7,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"239",239,48.92,1,0,3,11,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"240",240,47.41,0.8,0.59,7,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"241",241,58.02,0.94,0.76,7,6,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"242",242,0,0,0.33,1,4,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"243",243,25.85,1,0.02,6,10,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"244",244,56.69,0.43,0.97,9,10,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"245",245,31.08,0.03,0.81,9,10,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"246",246,32.57,0.97,0.49,0,1,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"247",247,15.12,0,0.62,0,0,5,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"248",248,65.62,0.66,1,6,5,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"249",249,17.92,0.18,0.17,9,10,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"250",250,48.13,0.37,1,3,8,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"251",251,40.96,0.93,0.42,6,4,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"252",252,16.52,0.26,0.15,2,6,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"253",253,52.33,0.87,0.74,5,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"254",254,33.4,0,0.89,3,10,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"255",255,48.73,0.83,0.01,5,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"256",256,47.55,1,0,10,7,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"257",257,26.25,0.19,1,2,1,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"258",258,29.25,0.6,0.29,3,1,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"259",259,22.1,0.09,0.55,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"260",260,21.95,0.19,0.54,2,8,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"261",261,0.38,0,0.95,1,12,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"262",262,39.09,0.36,1,6,12,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"263",263,30.32,0.71,0,10,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"264",264,57.95,1,0.83,5,12,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"265",265,0,0.04,0.21,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"266",266,8.26,1,0.03,6,0,6,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"267",267,27.13,0.41,0.87,2,7,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"268",268,75.79,0.89,1,9,9,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"269",269,53.05,0.47,1,7,9,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"270",270,61.09,0.64,1,7,10,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"271",271,69.39,0.88,0.98,3,12,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"272",272,16.75,0.02,0.09,1,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"273",273,39.25,0.88,0,10,5,6,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"274",274,0,0,0.31,4,12,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"275",275,21.91,0.28,0,5,6,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"276",276,22.7,0,0,5,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"277",277,0,0.21,0,0,3,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"278",278,65.85,1,1,4,10,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"279",279,31.46,0.97,0,6,7,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"280",280,55.08,0.04,1,9,7,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"281",281,43.42,0.6,0,10,6,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"282",282,30.84,0,1,2,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"283",283,17.01,0.01,0,9,11,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"284",284,42.75,0.77,0,5,3,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"285",285,51.15,0.38,1,2,9,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"286",286,78.16,1,1,6,5,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"287",287,83.57,1,1,7,2,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"288",288,47.71,0.55,0.84,2,3,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"289",289,54.19,0.76,0.69,5,6,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"290",290,23.21,0.16,0.46,1,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"291",291,73.46,1,1,0,11,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"292",292,17.45,0,0,3,6,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"293",293,39.57,1,0.56,6,3,4,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"294",294,31.13,0.26,0,7,6,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"295",295,73.45,0.97,0.93,10,2,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"296",296,39.39,0.66,0.31,0,8,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"297",297,26.89,0,1,4,12,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"298",298,52.78,1,0.69,7,5,7,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"299",299,72.23,1,1,5,8,7,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"300",300,35.57,0.92,0.42,7,2,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"301",301,33.59,0.09,0.53,0,3,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"302",302,11.08,0.17,0.34,3,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"303",303,16.35,0.28,0,3,1,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"304",304,39.62,0.11,0.44,4,5,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"305",305,59.61,0.48,1,7,6,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"306",306,48.87,0.93,0.67,2,6,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"307",307,49.99,0,0,3,1,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"308",308,4.16,0,0,3,5,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"309",309,16.37,0.05,0.37,5,3,5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"310",310,37.46,0.04,1,6,12,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"311",311,0,0.01,0.29,3,5,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"312",312,0,0.18,0.13,1,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"313",313,28.39,1,0.21,1,12,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"314",314,12.36,0.06,0.01,7,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"315",315,0,0,0.11,5,2,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"316",316,18.4,0.48,0,5,5,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"317",317,0,0,0,2,7,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"318",318,29.47,0.97,0.1,8,2,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"319",319,9.76,0.78,0.16,1,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"320",320,64.94,0.88,1,6,2,7,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"321",321,32.67,0,0.01,7,3,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"322",322,46.12,0.06,1,6,5,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"323",323,32.64,0,0,2,12,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"324",324,18.83,0,0.37,5,9,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"325",325,67.7,0.92,0.85,9,11,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"326",326,47.69,0.33,1,8,9,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"327",327,46.59,0.76,0.09,7,10,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"328",328,44.39,0.31,1,3,8,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"329",329,67.9,0.97,0.93,7,10,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"330",330,34.93,0.67,0.31,6,12,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"331",331,65.37,0.58,1,8,12,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"332",332,64.21,0.72,1,4,6,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"333",333,26.9,0.08,0.41,5,6,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"334",334,67.04,0.95,0.79,10,11,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"335",335,10.4,0.46,0,4,4,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"336",336,38.85,0,0.07,6,11,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"337",337,26.71,0,0,0,3,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"338",338,56.86,0.82,0.52,10,8,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"339",339,53.35,1,0.79,5,8,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"340",340,87.9,0.91,1,10,9,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"341",341,14.32,0.09,0.88,3,8,5,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"342",342,40.11,0.89,0.49,3,3,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"343",343,89.28,0.86,0.98,10,9,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"344",344,72.48,0.67,1,6,6,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"345",345,72.87,1,0.95,4,11,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"346",346,46.71,0.5,0.96,3,7,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"347",347,14.58,0.14,0,1,3,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"348",348,55.6,1,0.86,0,7,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"349",349,54.39,0.79,0.48,9,1,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"350",350,41.06,0.71,0,5,6,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"351",351,39.63,0,1,9,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"352",352,28.96,1,0,5,6,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"353",353,41.51,0.56,0.04,9,2,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"354",354,23.94,0,0.92,3,7,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"355",355,87.76,0.96,1,10,11,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"356",356,0,0,0.09,2,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"357",357,3.3,0.06,0.12,1,9,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"358",358,30.62,0.13,0,8,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"359",359,91.29,1,1,8,9,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"360",360,7.65,0,0.24,0,3,6,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"361",361,49.59,1,0.41,8,10,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"362",362,39.42,0.84,0.52,1,0,6,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"363",363,20.48,0,0.35,4,10,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"364",364,19.48,0.42,0,2,5,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"365",365,36.59,0.08,0.83,3,8,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"366",366,30.15,0,0.94,1,10,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"367",367,65.07,1,1,1,3,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"368",368,50.47,0.65,0.92,3,10,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"369",369,52.04,0.78,0.94,1,9,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"370",370,10.05,0.04,0.01,2,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"371",371,61.38,0.82,0.83,9,6,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"372",372,63.19,0.82,0.92,9,8,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"373",373,25.24,0.34,0,7,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"374",374,27.07,0.41,0.6,5,8,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"375",375,27.51,0,0.32,5,12,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"376",376,26.37,0.34,0.83,2,9,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"377",377,35.9,1,0,3,3,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"378",378,14.31,0,0.91,3,8,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"379",379,38,0.44,0.47,2,12,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"380",380,78.55,1,0.96,10,8,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"381",381,34.95,0,0,2,3,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"382",382,36.62,0.71,0.54,1,12,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"383",383,44.43,0,1,0,8,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"384",384,36.14,0.08,0.05,4,4,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"385",385,58.37,0.98,0,9,9,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"386",386,39.97,0,0.82,7,12,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"387",387,74.6,0.97,0.9,2,6,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"388",388,32.79,1,0,6,5,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"389",389,50.64,0.83,0.74,5,5,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"390",390,40.25,0.06,0.99,3,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"391",391,18.21,0.09,0.86,1,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"392",392,64.23,1,0.93,6,4,5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"393",393,17.64,0.12,0.29,6,3,7,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"394",394,51.54,1,0.75,7,7,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"395",395,15.08,0.13,0.16,2,3,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"396",396,6.67,0,1,2,1,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"397",397,36.27,1,0.03,10,4,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"398",398,39.32,0.87,0.04,10,9,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"399",399,46.97,0.53,0.31,10,8,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"400",400,15.61,0.02,1,0,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"401",401,5.46,0.09,0.14,1,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"402",402,38.4,0.66,0.36,10,6,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"403",403,24.7,0.15,0.67,5,10,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"404",404,16.85,0,0.95,0,12,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"405",405,32.58,0.08,0.13,0,4,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"406",406,13.26,0,0,4,10,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"407",407,62.13,0.98,0.97,4,5,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"408",408,63.08,0.53,0.99,6,4,4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"409",409,11.52,0.23,0.68,7,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"410",410,59.9,0.59,1,6,11,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"411",411,31.7,0.37,0.89,4,9,7,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"412",412,25.2,0.08,0.86,2,10,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"413",413,60.73,1,0.82,7,9,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"414",414,27.61,0.26,1,3,5,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"415",415,30.79,0.56,0.32,9,9,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"416",416,53.47,0.99,1,5,0,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"417",417,25.92,0,0.02,7,10,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"418",418,29.08,0.68,0,4,4,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"419",419,26.15,0.07,0.39,1,4,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"420",420,40.26,0.26,0.46,10,3,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"421",421,29.75,0,0.13,4,10,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"422",422,39.19,0,0.67,8,7,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"423",423,51.55,0.44,0.84,6,12,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"424",424,33.96,0.22,0.88,2,7,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"425",425,28.53,0.06,0.84,6,7,6,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"426",426,40.99,1,0.43,5,6,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"427",427,53.68,1,0.92,2,12,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"428",428,66.57,0.98,0.94,7,6,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"429",429,27.92,0.73,0.55,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"430",430,71.8,0.93,1,5,7,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"431",431,14.42,0.12,0.63,0,0,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"432",432,42.8,0.55,0.88,1,7,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"433",433,19.82,0.71,0,3,8,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"434",434,8.41,0.61,0.3,2,3,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"435",435,36.79,0.85,0.25,3,6,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"436",436,26.95,0.01,1,3,8,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"437",437,15.57,0,0.89,6,5,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"438",438,22.87,0,0.16,10,11,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"439",439,67.05,1,0.88,7,12,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"440",440,56.35,0.62,1,7,6,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"441",441,62.17,0.83,1,2,12,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"442",442,59.91,0.99,0.71,10,5,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"443",443,29.01,0.63,0.11,8,6,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"444",444,32.18,0,0.22,10,6,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"445",445,37.01,1,0.31,8,2,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"446",446,37.1,0.35,1,0,0,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"447",447,0,0.06,0.36,3,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"448",448,10.81,0.06,0.12,6,3,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"449",449,51.44,0.78,0.82,8,6,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"450",450,33.33,0.99,0.06,10,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"451",451,0,0.04,0.09,0,6,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"452",452,19.36,0.1,0.33,0,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"453",453,28.8,0.19,0.18,10,9,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"454",454,32.53,0.5,0.56,5,3,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"455",455,28.8,0.91,0,4,9,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"456",456,26.63,0.78,0,3,9,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"457",457,34.16,0.18,0.78,8,8,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"458",458,14.41,0.14,0.82,4,1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"459",459,0.67,0.23,0.42,3,2,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"460",460,28.23,1,0.25,6,8,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"461",461,85.36,1,0.97,10,9,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"462",462,56.53,1,0.94,7,2,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
