"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"239",239,23.38,1,0.08,5,7,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"240",240,36.39,0.69,0.79,4,1,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"241",241,28.31,0.52,0.44,6,2,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"242",242,29.78,0.42,0.96,3,2,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"243",243,49.31,0.88,0.33,8,9,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"244",244,21.62,0.09,0.88,6,6,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"245",245,24.08,0.06,1,8,11,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"246",246,19.1,0.95,0,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"247",247,21.41,0,1,0,2,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"248",248,76.91,0.93,1,6,9,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"249",249,12.66,0,0.7,8,12,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"250",250,62.55,0.91,1,1,10,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"251",251,38.58,0.39,0,4,7,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"252",252,36.57,0.11,1,4,2,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"253",253,79.07,0.87,1,5,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"254",254,39.59,0.26,0.49,2,11,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"255",255,44.76,1,0.04,4,5,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"256",256,52.02,0.96,0.14,10,8,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"257",257,21.91,0.19,0.92,5,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"258",258,20.03,0,1,1,0,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"259",259,34.76,0,0.72,4,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"260",260,34.44,0.22,0.92,4,5,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"261",261,39.99,0.3,1,2,6,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"262",262,66.09,1,1,6,11,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"263",263,41.93,0.48,0.14,9,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"264",264,57.38,0.77,0.99,4,12,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"265",265,7.34,0.19,0.1,4,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"266",266,18.23,1,0.13,6,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"267",267,0,0,0.77,4,5,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"268",268,74.94,1,0.99,8,12,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"269",269,65.02,1,0.81,9,11,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"270",270,75.4,0.99,1,8,11,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"271",271,43.77,0.64,0.64,3,9,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"272",272,13.39,0.01,0,1,6,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"273",273,54.92,1,0.48,10,1,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"274",274,24.93,0.23,0.99,3,9,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"275",275,34.37,0.1,0.39,8,6,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"276",276,22.8,0.21,0,3,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"277",277,36.32,0.17,0.2,1,6,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"278",278,34.11,0.7,0,10,12,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"279",279,61.09,1,0.02,8,10,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"280",280,45.87,0.08,0.84,10,8,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"281",281,60.5,0.83,0.83,9,7,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"282",282,29.73,0.12,0.87,6,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"283",283,29.88,0,0,8,12,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"284",284,16.43,0.89,0,1,4,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"285",285,15.75,0,0.74,2,10,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"286",286,67.36,1,1,5,6,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"287",287,68.31,1,0.94,7,3,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"288",288,42.41,0.97,0.66,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"289",289,40.64,0.45,0.75,6,4,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"290",290,23.73,0,0.94,1,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"291",291,59.7,0.77,1,3,8,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"292",292,0,0.12,0,3,4,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"293",293,50.08,1,0.84,3,1,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"294",294,11.13,0,0,4,10,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"295",295,67.22,1,1,10,0,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"296",296,19.15,0.42,0,4,7,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"297",297,29.44,0.08,0.35,6,12,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"298",298,56.95,0.82,0.88,4,4,7,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"299",299,50.82,1,0.66,8,9,7,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"300",300,45.57,1,0.44,8,2,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"301",301,24.68,0.05,0.26,0,3,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"302",302,38.67,1,0.81,1,2,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"303",303,13,0,0.03,1,4,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"304",304,21.76,0.02,0.21,8,3,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"305",305,12.14,0.2,0.94,7,2,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"306",306,65.15,1,1,6,5,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"307",307,15.13,0,0.17,3,3,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"308",308,22.34,0.1,0.47,3,8,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"309",309,6.75,0.16,0.55,6,9,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"310",310,53.79,1,0.9,3,11,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"311",311,30.48,0,0.15,5,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"312",312,45.6,0.53,0.67,4,4,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"313",313,65,0.97,0.88,1,10,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"314",314,42.67,0,0.05,7,8,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"315",315,24.67,0,0.17,1,2,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"316",316,29.31,0.39,0.16,5,4,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"317",317,27.62,0.18,0.23,2,8,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"318",318,38.25,0.36,0.42,5,2,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"319",319,44.02,0.93,0,1,5,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"320",320,75.77,0.75,1,9,5,7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"321",321,35.71,0,0.68,10,5,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"322",322,60.37,0.7,1,3,2,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"323",323,8.71,0,0,4,12,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"324",324,33.48,0,0.88,6,10,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"325",325,66.99,0.88,0.89,6,11,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"326",326,43.28,0.12,1,8,8,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"327",327,32.55,1,0,8,12,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"328",328,33.85,0.06,0.94,6,9,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"329",329,68.91,0.86,1,5,11,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"330",330,41.58,0.96,0,9,12,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"331",331,26.69,0,0.98,8,12,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"332",332,19.45,0.19,0.9,0,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"333",333,11.88,0.03,0.14,4,8,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"334",334,51.41,1,0,10,9,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"335",335,4.69,0,0.84,8,2,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"336",336,4.08,0,0,4,12,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"337",337,0,0,0.51,0,0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"338",338,58.14,1,0.74,9,8,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"339",339,71.65,1,1,8,10,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"340",340,65.71,0.85,0.79,9,10,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"341",341,41.83,0.15,0.97,4,8,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"342",342,18.24,0,0,0,6,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"343",343,44.09,0.28,0.75,8,10,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"344",344,82.23,0.87,1,10,3,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"345",345,63.03,0.83,0.97,3,7,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"346",346,3.87,0.02,0.86,6,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"347",347,13.98,0,0.51,6,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"348",348,35.46,1,0.64,0,11,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"349",349,74.05,1,1,9,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"350",350,26.53,1,0.1,3,6,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"351",351,32.8,0.05,0.91,10,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"352",352,25.15,1,0.23,1,6,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"353",353,0.36,0,0,10,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"354",354,17.17,0.08,0.86,1,11,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"355",355,61.85,0.66,1,10,12,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"356",356,0,0.05,0,4,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"357",357,0,0,0.93,1,12,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"358",358,9.85,0,0.15,8,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"359",359,74.94,0.9,1,7,7,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"360",360,31.15,0.34,0.12,4,2,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"361",361,84.29,0.91,1,6,10,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"362",362,65.25,0.58,1,2,4,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"363",363,31.88,0.06,0,5,12,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"364",364,17.85,0.03,0.03,0,5,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"365",365,37.62,0.33,0.07,4,12,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"366",366,60.48,0.53,1,4,12,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"367",367,69.49,0.86,0.91,3,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"368",368,54.68,0.44,0.91,1,12,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"369",369,43.64,1,0.51,1,10,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"370",370,13.96,0,0.4,3,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"371",371,79.62,1,1,7,8,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"372",372,61.18,0.92,0.92,8,12,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"373",373,27.92,1,0,5,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"374",374,42.4,1,0.39,4,9,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"375",375,42.05,0,0.95,5,12,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"376",376,33.61,0.07,0.02,1,6,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"377",377,23.81,0.92,0.09,4,2,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"378",378,41.86,1,0.49,3,11,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"379",379,19.66,0.12,0,1,12,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"380",380,68.1,0.86,0.9,10,11,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"381",381,0,0,0,4,1,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"382",382,66.51,1,1,3,11,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"383",383,16.15,0,0.93,4,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"384",384,28.02,0.8,0.02,6,5,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"385",385,34.75,1,0,8,8,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"386",386,41.5,0.37,1,6,12,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"387",387,35.34,0.8,0,4,8,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"388",388,27.98,0.57,0.16,9,2,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"389",389,47.88,0.32,0.34,7,9,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"390",390,44.2,0.35,0.98,7,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"391",391,39.61,0.35,1,0,5,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"392",392,44.05,0.95,0.71,3,2,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"393",393,21.85,0.29,0.95,3,6,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"394",394,16.98,0.74,0,6,8,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"395",395,14.99,0.13,0.11,4,4,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"396",396,56.9,0.92,0.99,5,1,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"397",397,21.44,0.99,0,10,2,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"398",398,26.87,0.66,0.31,8,12,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"399",399,42.22,1,0.02,6,9,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"400",400,2.26,0,0.7,2,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"401",401,25.65,0.25,0.07,3,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"402",402,67.66,0.69,1,8,11,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"403",403,37.97,0.15,0.96,8,8,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"404",404,16.73,0.04,0.61,4,11,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"405",405,23.73,0.33,0.05,3,4,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"406",406,14.88,0.09,0.64,8,11,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"407",407,36.25,0.98,0.22,4,5,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"408",408,49.75,0.94,0.72,3,3,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"409",409,37.2,0.87,0,6,6,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"410",410,67.05,0.93,0.87,7,10,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"411",411,31.21,0,0.87,3,9,7,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"412",412,23.19,0.24,0.97,0,10,5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"413",413,71.94,0.88,0.96,7,7,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"414",414,65.63,0.9,1,3,2,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"415",415,82.69,1,1,10,10,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"416",416,41.65,1,0.77,2,2,7,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"417",417,35.73,0,0,9,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"418",418,35.34,0.8,0.13,4,4,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"419",419,13.27,0,0.46,0,2,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"420",420,28.55,0.12,0.14,10,1,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"421",421,51.11,0.88,0.53,3,12,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"422",422,30.63,0.15,0.06,8,6,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"423",423,39.07,0.16,0.73,6,12,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"424",424,48.42,0.08,1,1,8,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"425",425,36.37,0,0.98,6,5,6,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"426",426,34.12,1,0.57,6,2,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"427",427,27.68,0.94,0.07,0,11,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"428",428,53.62,0.96,0.61,6,6,7,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"429",429,30.87,0.45,0.03,1,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"430",430,33.7,0.83,0.52,2,6,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"431",431,29.99,0,0.1,1,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"432",432,15.18,0,0,3,7,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"433",433,21.07,0,0.69,1,7,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"434",434,32.18,0.97,0.38,2,4,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"435",435,27.88,0.97,0,5,3,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"436",436,36.28,0.5,1,0,11,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"437",437,25.1,0,0.03,6,5,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"438",438,33.89,0.1,0.06,10,10,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"439",439,47.39,0.88,0.04,7,9,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"440",440,52.4,0.39,1,8,12,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"441",441,70.98,0.98,1,2,12,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"442",442,76.99,1,0.92,9,6,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"443",443,41.32,0.17,0.19,9,4,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"444",444,50.16,0,0,10,7,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"445",445,48.9,1,0.07,5,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"446",446,63.51,0.7,1,5,2,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"447",447,47.31,0.09,0.82,3,3,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"448",448,44.35,0,0.12,2,2,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"449",449,51.6,0.1,0.95,7,8,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"450",450,45.16,1,0.18,9,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"451",451,26.79,0,0.23,0,2,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"452",452,18.5,0.11,0.58,2,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"453",453,39.4,0.94,0.03,8,10,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"454",454,35.48,0.65,0.01,5,9,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"455",455,38.21,1,0.16,5,8,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"456",456,43.93,0.75,0.39,3,9,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"457",457,33.2,0,0.86,6,8,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"458",458,13.75,0.12,0.75,6,0,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"459",459,41.55,0.25,0.98,6,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"460",460,45.61,0.65,0.71,5,11,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"461",461,70.46,0.9,0.6,9,5,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"462",462,61.05,1,1,3,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"463",463,34.18,0.26,0.09,4,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"464",464,70.36,1,0.33,10,6,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"465",465,39.77,0,0.95,0,3,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"466",466,41.06,0.57,0.29,9,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"467",467,23.79,0.14,0,3,3,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"468",468,22.14,1,0,0,3,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"469",469,20.73,0.08,0.25,8,12,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"470",470,31.79,0.01,0,4,6,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"471",471,16.47,0,0.63,2,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"472",472,36.78,1,0,8,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"473",473,42.84,1,0,10,9,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"474",474,37.8,0.22,0,7,11,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"475",475,41.26,0.92,0.1,4,8,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"476",476,16.58,0.06,0.58,4,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"477",477,39.93,1,0.2,0,7,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"478",478,19,0.56,0,3,8,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
