"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"239",239,24.11,1,0,5,7,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"240",240,65.28,0.94,1,5,0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"241",241,48.34,0.76,0.19,7,3,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"242",242,41.41,0.39,1,3,1,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"243",243,38.32,0.99,0.11,7,10,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"244",244,14.93,0,0.94,6,7,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"245",245,52.26,0.25,1,10,10,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"246",246,7.63,1,0.12,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"247",247,0.52,0,0.92,1,2,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"248",248,59.61,1,0.71,6,9,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"249",249,36.55,0.04,0.27,8,11,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"250",250,55.31,0.67,1,2,11,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"251",251,19.04,0.77,0.12,6,9,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"252",252,31.07,0,1,3,4,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"253",253,56.24,0.81,0.96,5,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"254",254,17.77,0.1,0.76,2,11,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"255",255,39.85,1,0,7,4,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"256",256,31.81,0.95,0,9,9,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"257",257,22.62,0.04,1,4,0,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"258",258,14.76,0.04,1,2,0,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"259",259,28.26,0.21,0.78,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"260",260,30.49,0.32,1,1,7,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"261",261,31.83,0.17,0.73,3,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"262",262,81.72,1,1,6,12,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"263",263,40.09,0.72,0,10,4,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"264",264,77.79,0.95,0.96,4,12,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"265",265,38.17,0.06,0.15,4,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"266",266,34.26,0.94,0.05,7,1,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"267",267,22.17,0,0.85,4,6,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"268",268,78.11,1,0.9,8,11,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"269",269,70.02,0.86,0.83,7,11,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"270",270,76.84,1,0.94,7,12,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"271",271,41.71,0.55,0.68,4,10,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"272",272,33.45,0,0.13,0,5,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"273",273,59.62,0.92,0.64,10,2,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"274",274,30.15,0.2,1,3,11,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"275",275,33.58,0.15,0.23,6,7,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"276",276,31.42,0.1,0.02,2,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"277",277,37.55,0.12,0.05,2,5,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"278",278,41.86,0.79,0,10,12,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"279",279,56.54,0.6,0.02,8,10,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"280",280,43.45,0,0.96,9,8,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"281",281,42.7,0.65,0.8,10,6,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"282",282,23.66,0,1,6,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"283",283,20.95,0,0,9,12,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"284",284,5.86,0.87,0,1,5,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"285",285,0,0.01,0.51,1,10,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"286",286,59.06,0.96,1,5,5,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"287",287,53.14,1,0.93,6,3,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"288",288,20.07,1,0.31,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"289",289,24.21,0.42,0.78,6,5,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"290",290,15.37,0.1,1,0,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"291",291,43.14,0.42,0.99,2,9,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"292",292,16.75,0,0,3,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"293",293,58.89,1,0.99,4,1,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"294",294,9.57,0.37,0.06,5,9,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"295",295,69.86,1,1,9,0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"296",296,27.31,0.46,0.11,4,7,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"297",297,25.63,0,0.49,6,10,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"298",298,57.25,0.82,0.95,5,5,7,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"299",299,48.6,1,0.77,5,7,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"300",300,50.67,1,0.67,8,2,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"301",301,0,0,0.03,1,4,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"302",302,45.01,0.98,0.78,1,2,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"303",303,8.13,0,0,0,2,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"304",304,19.11,0,0,6,4,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"305",305,28.46,0.29,0.95,8,2,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"306",306,64.89,1,0.99,6,4,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"307",307,0,0,0,2,2,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"308",308,24.77,0,0.39,3,7,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"309",309,1.42,0,0.57,4,8,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"310",310,51.69,0.6,1,4,10,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"311",311,26.9,0,0.23,4,3,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"312",312,46.98,0.31,0.83,2,5,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"313",313,72.84,0.99,0.89,1,11,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"314",314,36.84,0,0,7,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"315",315,21.65,0.06,0.11,1,3,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"316",316,26.49,0.25,0.15,6,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"317",317,43.2,0.27,0.67,2,7,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"318",318,40.58,0.66,0.32,6,1,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"319",319,53.61,0.81,0,0,5,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"320",320,65.73,0.73,0.91,9,5,7,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"321",321,33.06,0,0.56,10,4,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"322",322,55.34,0.85,0.96,4,3,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"323",323,13.41,0,0.02,5,12,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"324",324,31.57,0.3,0.82,7,10,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"325",325,76.62,0.82,1,7,10,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"326",326,33.59,0.04,0.91,8,9,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"327",327,44.66,0.88,0.04,6,9,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"328",328,52.16,0.47,1,6,8,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"329",329,62.28,1,0.95,5,10,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"330",330,34.31,1,0.01,8,12,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"331",331,11.8,0.11,0.73,8,12,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"332",332,36.48,0.57,0.96,0,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"333",333,5.78,0.47,0.04,5,8,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"334",334,54.15,0.93,0.05,10,9,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"335",335,9.39,0,0.39,8,2,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"336",336,8.62,0.08,0.13,4,12,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"337",337,13.67,0.54,0.27,1,0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"338",338,52.66,1,0.57,10,7,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"339",339,71.07,1,0.94,9,7,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"340",340,66.6,0.97,0.85,9,10,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"341",341,33.32,0.04,0.95,3,7,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"342",342,19.64,0,0,0,6,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"343",343,46.55,0.13,0.88,8,10,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"344",344,92.26,1,1,8,4,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"345",345,77.44,0.97,0.97,2,8,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"346",346,47.12,0.47,0.84,6,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"347",347,40.03,0.49,0.13,6,0,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"348",348,63.56,1,0.9,0,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"349",349,72.28,1,0.95,9,1,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"350",350,45.34,0.78,0.18,4,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"351",351,39.83,0.06,1,9,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"352",352,39.65,1,0.15,1,6,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"353",353,4.5,0,0.08,9,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"354",354,39.55,0.08,1,2,12,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"355",355,40.85,0.46,0.71,9,12,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"356",356,19.42,0.07,0,4,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"357",357,24.92,0,1,1,11,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"358",358,25.13,0,0.04,8,2,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"359",359,84.38,1,1,6,7,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"360",360,19.92,0.03,0,4,2,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"361",361,89.87,1,1,7,11,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"362",362,69.06,0.76,1,1,1,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"363",363,42.05,0.02,0,5,12,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"364",364,34.18,0.02,0,0,5,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"365",365,34.64,0.23,0.66,3,11,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"366",366,48.89,0.35,0.82,5,11,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"367",367,79.16,0.98,1,3,6,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"368",368,46.83,0.43,0.9,1,12,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"369",369,54.75,0.93,0.61,2,8,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"370",370,29.04,0.02,0.06,4,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"371",371,73.6,1,0.92,8,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"372",372,71.69,1,1,9,12,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"373",373,42.16,1,0,6,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"374",374,46.56,1,0.54,4,10,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"375",375,16,0,1,5,12,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"376",376,3.73,0.38,0.03,0,7,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"377",377,15.31,0.88,0.05,3,2,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"378",378,43.49,0.69,0.8,2,11,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"379",379,4.62,0.09,0,0,12,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"380",380,86.6,1,1,10,10,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"381",381,0,0.03,0,3,1,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"382",382,62.46,1,1,2,11,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"383",383,42.04,0.17,1,2,6,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"384",384,42.37,0.77,0,5,5,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"385",385,42.45,0.87,0,8,10,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"386",386,52.47,0.66,0.91,7,12,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"387",387,39.4,0.87,0,3,7,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"388",388,35.11,0.68,0.06,8,2,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"389",389,37,0.59,0.24,6,8,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"390",390,46.18,0.32,1,6,3,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"391",391,39.67,0.12,0.78,0,6,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"392",392,57.69,1,0.9,3,3,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"393",393,37.74,0.13,1,3,6,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"394",394,32.34,0.9,0.25,6,9,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"395",395,19.46,0,0.08,3,5,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"396",396,46.65,0.47,1,5,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"397",397,38.39,0.87,0.02,9,2,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"398",398,31.51,0.74,0.13,9,11,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"399",399,42.74,1,0.06,6,10,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"400",400,23.17,0.15,0.86,2,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"401",401,27.02,0.09,0,4,5,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"402",402,53.97,0.8,0.71,8,10,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"403",403,46.26,0.07,1,8,8,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"404",404,15.03,0,0.32,4,10,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"405",405,29.66,0.16,0,2,4,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"406",406,6.47,0,0.22,6,11,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"407",407,46.49,1,0.41,4,6,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"408",408,46.55,0.82,0.59,3,5,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"409",409,31.43,0.97,0,8,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"410",410,68.98,1,0.94,6,12,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"411",411,27.52,0.02,0.96,4,11,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"412",412,28.28,0.37,0.94,1,10,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"413",413,60.66,0.64,0.96,8,7,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"414",414,56.42,1,1,3,2,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"415",415,77.84,1,1,10,11,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"416",416,39.41,0.79,0.85,4,2,7,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"417",417,33.62,0,0.23,9,7,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"418",418,32.22,0.98,0,7,5,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"419",419,15.2,0,0.89,0,3,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"420",420,15.35,0,0.13,10,2,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"421",421,62.54,0.95,0.75,4,12,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"422",422,26.14,0,0.02,8,6,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"423",423,33.15,0.12,0.59,6,12,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"424",424,34.69,0.02,0.91,2,8,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"425",425,40.96,0,0.6,7,6,6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"426",426,41.54,0.96,0.21,5,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"427",427,34.02,0.95,0.07,1,11,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"428",428,61.16,1,0.91,5,5,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"429",429,33.25,0.54,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"430",430,56.85,0.91,0.79,3,6,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"431",431,9.87,0,0.1,1,0,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"432",432,25.05,0.26,0.35,2,9,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"433",433,29.99,0,0.79,2,6,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"434",434,40.87,1,0.53,0,5,6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"435",435,35.05,0.71,0.2,6,4,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"436",436,42.49,0.42,1,1,11,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"437",437,26.95,0,0.11,7,6,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"438",438,39.45,0.41,0,10,9,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"439",439,57.76,1,0,7,10,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"440",440,64.93,0.5,1,8,12,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"441",441,75.77,1,1,2,11,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"442",442,90.53,1,1,10,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"443",443,43.92,0.65,0,9,4,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"444",444,27.79,0,0.1,10,6,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"445",445,25.98,1,0.09,5,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"446",446,49.97,0.66,1,3,1,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"447",447,34.28,0.01,1,3,2,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"448",448,19.4,0,0.11,2,2,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"449",449,79.54,0.59,1,10,7,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"450",450,41.58,0.98,0.06,8,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"451",451,0,0.05,0,0,3,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"452",452,22.4,0,0.88,3,5,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"453",453,40.94,1,0.05,8,10,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"454",454,24.2,0.27,0.11,4,6,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"455",455,30.17,1,0,5,8,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"456",456,38.87,0.91,0.41,3,10,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"457",457,38.36,0,0.91,7,8,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"458",458,5.41,0.16,0.34,4,0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"459",459,36.92,0.1,1,4,4,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"460",460,37.03,0.84,0.64,5,10,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"461",461,62.52,1,0.81,8,4,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"462",462,48.3,0.76,1,3,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"463",463,22.9,0.39,0.55,4,5,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"464",464,70.34,1,0.85,9,7,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"465",465,14.93,0.02,0.75,2,4,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"466",466,29.11,0.89,0.23,7,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"467",467,5.51,0,0.45,4,3,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"468",468,23.29,0.67,0.18,0,3,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"469",469,0,0.04,0.36,7,12,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"470",470,39.46,0.28,0.21,3,6,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"471",471,13.84,0,0.82,1,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"472",472,24.54,0.46,0,9,0,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"473",473,35.74,0.78,0.26,10,9,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"474",474,38.56,0.63,0,6,12,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"475",475,45.46,1,0,3,9,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"476",476,7.13,0.02,0.36,1,0,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"477",477,27.33,0.73,0,2,7,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"478",478,23.95,0.16,0,2,6,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
