"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","east coast","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"229",229,13.19,0.4,0,10,6,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"230",230,0,0.08,0.12,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"231",231,64.42,0.84,0.81,6,6,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"232",232,58.54,0.83,0.34,6,12,5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"233",233,43.94,1,0,6,12,5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"234",234,51.07,0.42,0.11,2,1,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"235",235,100,0.99,1,10,6,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"236",236,74.5,0.67,0.92,5,10,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"237",237,59.75,0.29,0,4,9,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"238",238,50.01,0.47,0.19,9,7,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"239",239,57.83,0.84,0.54,3,10,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"240",240,47.98,0.39,0.41,4,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"241",241,65.75,0.77,0.92,7,7,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"242",242,9.83,0.38,0.25,1,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"243",243,42.15,0.8,0.43,9,10,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"244",244,35.41,0.5,0.77,8,10,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"245",245,31.36,0.44,0.23,9,10,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"246",246,33.92,0.54,0.75,0,2,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"247",247,57.07,0,0.17,0,0,5,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"248",248,32.32,0.27,0.66,5,5,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"249",249,23.5,0.43,0,7,10,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"250",250,8.71,0.29,0.53,4,5,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"251",251,31.07,0.3,0.88,5,5,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"252",252,20.85,0.14,0.18,1,6,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"253",253,57.79,1,0.86,4,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"254",254,48.42,0.25,0.99,4,9,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"255",255,55.41,0.75,0.61,7,5,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"256",256,37.28,0.74,0.21,10,8,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"257",257,41.86,0.47,1,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"258",258,15.4,0.49,0,2,0,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"259",259,11.93,0.04,0.48,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"260",260,25.91,0.15,0.72,3,10,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"261",261,21.18,0.27,0.57,3,12,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"262",262,66.4,0.76,1,7,11,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"263",263,38.53,0.67,0.35,8,1,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"264",264,73.01,1,0.93,6,9,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"265",265,26.58,0,0,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"266",266,19.73,0.69,0,7,1,6,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"267",267,20.01,0.38,0.65,4,8,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"268",268,63.07,0.76,0.89,8,7,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"269",269,63.7,1,0.73,7,10,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"270",270,41.37,0.67,0.81,4,7,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"271",271,74.45,1,0.96,6,11,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"272",272,22.74,0.11,0.62,2,2,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"273",273,43.94,0.87,0.18,10,4,6,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"274",274,10.39,0,0.57,7,10,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"275",275,31.26,0.23,0.49,5,6,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"276",276,6.2,0,0.02,4,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"277",277,0,0.26,0,1,2,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"278",278,41.83,1,0.55,3,10,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"279",279,27.71,0.41,0.33,7,7,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"280",280,83.19,0.8,1,10,8,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"281",281,32.33,0.4,0.15,8,5,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"282",282,37.74,0.11,0.94,1,3,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"283",283,26.59,0,0,7,10,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"284",284,44.84,1,0.51,4,4,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"285",285,55.63,0.31,1,1,10,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"286",286,79.34,1,1,7,6,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"287",287,76.33,0.91,0.92,8,1,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"288",288,40.14,0.5,0.77,3,2,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"289",289,49.41,0.86,0.18,7,7,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"290",290,32.79,0.24,0.84,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"291",291,55.17,0.85,0.88,1,11,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"292",292,22.63,0.32,0.02,5,6,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"293",293,51.07,0.76,0.66,5,5,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"294",294,31.89,0.21,0,5,6,6,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"295",295,45.9,0.81,0.5,8,5,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"296",296,35.02,0.19,0.82,1,8,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"297",297,47.63,0.29,0.95,2,11,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"298",298,64.04,0.88,0.39,9,5,7,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"299",299,70.53,0.87,1,6,7,7,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"300",300,62.64,0.89,0.61,8,1,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"301",301,21.36,0,0.96,2,6,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"302",302,28.17,0,0.72,3,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"303",303,17.26,0.14,0.18,3,0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"304",304,35.48,0.48,0.51,4,4,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"305",305,64.17,0.91,1,7,7,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"306",306,30.68,0.43,0.24,4,7,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"307",307,6.6,0.17,0,2,2,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"308",308,30.51,0.02,0.26,3,6,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"309",309,10.58,0.15,0.74,5,5,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"310",310,19.15,0,0.92,7,12,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"311",311,20.77,0.11,0,3,6,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"312",312,0,0,0.87,2,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"313",313,32.48,0.72,0.13,0,12,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"314",314,23.9,0,0,7,4,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"315",315,9.26,0.06,0.09,4,3,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"316",316,25.18,0.8,0.11,5,4,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"317",317,0,0,0,3,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"318",318,23.44,0.72,0.02,6,6,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"319",319,19.21,0.29,0.55,0,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"320",320,62.62,0.64,1,8,5,7,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"321",321,35.32,0,0,7,5,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"322",322,38.31,0,0.87,6,5,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"323",323,30.71,0.3,0.08,6,11,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"324",324,45.43,0,0.62,6,9,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"325",325,62.17,0.56,0.98,7,10,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"326",326,66.36,0.9,0.91,8,9,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"327",327,42.71,0.21,0,8,11,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"328",328,40.11,0.22,0.32,3,8,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"329",329,80.1,1,1,6,9,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"330",330,58.2,0.75,0.74,8,10,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"331",331,69.53,0.72,0.88,10,12,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"332",332,50.45,0.6,0.72,3,7,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"333",333,1.24,0,0.3,5,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"334",334,68.34,1,0.55,10,10,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"335",335,33.7,0,0,7,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"336",336,40.51,0.03,0.11,7,12,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"337",337,3.09,0.3,0.04,1,3,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"338",338,36.68,0.34,0.31,9,8,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"339",339,62.43,0.96,0.71,7,7,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"340",340,81.35,0.97,0.77,10,11,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"341",341,39.75,0.27,1,1,9,5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"342",342,37.07,0.78,0.23,1,4,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"343",343,68.09,0.49,1,9,10,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"344",344,63.39,0.66,0.93,5,7,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"345",345,72.35,0.84,1,3,9,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"346",346,28.83,0.41,0.68,2,10,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"347",347,31.73,0.62,0.69,1,3,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"348",348,56.29,0.76,1,2,7,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"349",349,44.12,0.4,0.84,7,3,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"350",350,20.34,0.35,0,4,3,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"351",351,47.6,0.61,0.4,10,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"352",352,47.46,0.85,0.35,6,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"353",353,39.31,0.73,0,8,2,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"354",354,28.53,0.15,0.63,3,8,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"355",355,60.7,0.74,0.71,10,12,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"356",356,4.2,0.18,0.24,4,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"357",357,29.12,0.56,0,0,9,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"358",358,18.53,0.22,0,7,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"359",359,66.81,0.97,0.66,7,9,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"360",360,10.4,0.34,0.13,3,1,6,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"361",361,72.77,0.95,0.86,9,9,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"362",362,41.95,1,0.62,2,0,6,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"363",363,36.56,0.25,0.49,6,9,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"364",364,9.76,0.33,0.02,1,6,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"365",365,6.65,0.03,0.56,0,8,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"366",366,31.98,0.21,0.99,2,10,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"367",367,59.34,0.68,1,2,2,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"368",368,32.71,0.38,0.43,5,7,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"369",369,18.85,0.83,0.31,3,7,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"370",370,24.62,0,0.01,3,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"371",371,44.32,1,0.19,8,6,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"372",372,67.08,0.91,0.9,10,7,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"373",373,35.33,0.57,0.58,4,7,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"374",374,34.1,0.55,0.25,6,7,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"375",375,28.07,0.07,0.24,5,12,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"376",376,56.29,0.58,1,3,9,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"377",377,0,0.34,0,4,2,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"378",378,21.34,0,0.83,2,8,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"379",379,39.13,0.42,0.82,1,10,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"380",380,81.42,0.95,1,10,8,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"381",381,38.24,0.29,0.35,2,2,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"382",382,49.73,0.56,1,5,11,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"383",383,15.62,0.03,0.74,1,4,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"384",384,14.67,0,0,4,5,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"385",385,38.67,0.67,0,9,9,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"386",386,32.44,0.2,0.98,7,12,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"387",387,71.21,1,0.98,0,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"388",388,33.14,0.78,0,4,5,5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"389",389,17.51,0.48,0.28,4,3,5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"390",390,15.44,0.29,0.43,6,1,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"391",391,56,0.12,1,2,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"392",392,51.46,0.74,0.7,5,5,5,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"393",393,39.39,0.21,0.49,6,4,7,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"394",394,56.27,0.85,0.56,7,7,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"395",395,48.6,0.28,0,0,2,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"396",396,30,0.4,0.44,3,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"397",397,43.44,0.81,0.01,10,1,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"398",398,43.62,0.91,0,7,10,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"399",399,77.82,0.74,0.8,10,9,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"400",400,22.2,0,0.9,0,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"401",401,49.18,0.69,0.81,3,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"402",402,43.46,0.59,0.52,8,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"403",403,42.78,0.45,0.59,4,8,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"404",404,52.53,0.5,0.85,2,10,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"405",405,40.34,0,0.59,0,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"406",406,41.81,0.17,0.04,2,11,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"407",407,69.06,1,0.81,3,4,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"408",408,56.63,0.33,0.89,5,8,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"409",409,31.53,0.28,0.19,5,4,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"410",410,67.33,0.9,0.86,6,11,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"411",411,24.24,0.46,0.86,5,9,7,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"412",412,11.59,0.16,0.46,1,9,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"413",413,44,0.66,0.66,9,8,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"414",414,11.09,0.55,0.63,1,4,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"415",415,43.78,0.87,0.33,9,9,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"416",416,25.78,1,0.32,6,0,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"417",417,2.63,0.28,0,6,10,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"418",418,0,0,0,2,3,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"419",419,0,0,0.36,2,5,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"420",420,44.03,0.7,0.81,6,4,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"421",421,25.84,0,0.23,4,9,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"422",422,34.54,0.13,0.17,8,7,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"423",423,51.67,0.4,0.9,8,12,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"424",424,42.4,0.3,1,3,7,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"425",425,45.05,0.31,0.18,7,6,6,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"426",426,32.07,0.73,0.33,6,6,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"427",427,53.8,1,0.7,3,10,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"428",428,65.18,0.97,1,6,6,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"429",429,34.38,1,0.32,1,2,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"430",430,33.03,0.32,0.87,5,8,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"431",431,35.61,0.39,0.3,0,0,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"432",432,57.97,0.58,0.93,1,8,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"433",433,17.18,0.49,0,5,7,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"434",434,13.52,0,0.01,1,5,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"435",435,44,0.92,0.49,4,5,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"436",436,50.25,0.41,1,3,9,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"437",437,8.39,0.06,0.75,5,5,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"438",438,42.86,0.64,0.11,8,12,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"439",439,83.17,0.85,0.96,9,11,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"440",440,41.42,0.44,0.85,7,5,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"441",441,67.11,0.78,0.91,3,12,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"442",442,60.91,1,0.33,10,6,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"443",443,37.39,0.56,0.07,6,6,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"444",444,49.55,0.8,0.38,9,7,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"445",445,37.56,0.54,0.5,7,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"446",446,47.24,0.73,0.73,1,0,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"447",447,34.21,0.19,0.1,3,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"448",448,40.5,0,0,8,2,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"449",449,63.75,0.92,0.35,8,7,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"450",450,53.4,1,0,10,2,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"451",451,0,0,0,0,5,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"452",452,0,0.1,0.71,0,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"453",453,0,0.28,0,9,8,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"454",454,38.34,0.88,0.76,4,4,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"455",455,0,0.33,0.12,4,9,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"456",456,2.99,0.44,0.4,2,9,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"457",457,28.34,0.16,1,6,7,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"458",458,19.68,0.41,0.91,2,2,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
