"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"240",240,48.12,1,0.82,5,0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"241",241,44.12,0.93,0.15,8,5,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"242",242,24.07,0.08,1,3,2,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"243",243,39.34,0.98,0.37,6,9,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"244",244,35.47,0.17,0.99,7,9,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"245",245,33.44,0,0.38,10,10,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"246",246,15.01,1,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"247",247,23.75,0.01,1,2,1,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"248",248,56.87,0.94,0.75,5,9,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"249",249,29.93,0,0.53,8,12,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"250",250,63.18,0.71,1,2,8,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"251",251,36.51,0.94,0.19,6,9,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"252",252,23.73,0.03,0.99,1,6,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"253",253,59.78,0.45,1,6,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"254",254,21.05,0.04,0.62,3,11,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"255",255,40.88,1,0.05,5,4,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"256",256,39.96,0.99,0.07,9,8,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"257",257,33.79,0.16,1,3,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"258",258,26.12,0,0.77,3,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"259",259,34.57,0.24,0.92,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"260",260,22.76,0.13,0.94,1,7,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"261",261,40.68,0.05,0.61,0,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"262",262,71.58,0.97,0.99,5,12,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"263",263,40.09,0.89,0,10,3,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"264",264,83.49,1,0.98,4,9,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"265",265,0.14,0,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"266",266,28.09,1,0,7,1,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"267",267,34.18,0.01,1,4,6,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"268",268,89.42,1,1,9,11,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"269",269,72.75,0.77,0.93,7,10,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"270",270,75.18,1,0.95,7,11,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"271",271,52.47,0.85,0.72,4,12,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"272",272,24.17,0,0,1,4,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"273",273,48.25,0.55,0.69,10,2,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"274",274,33.24,0.08,1,3,12,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"275",275,30.45,0.06,0,5,6,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"276",276,7.09,0,0.04,2,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"277",277,63.16,0.01,0,0,5,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"278",278,44.07,0.82,0,10,12,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"279",279,45.8,0.85,0.04,9,9,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"280",280,51.13,0,1,9,7,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"281",281,35.03,0.25,0.84,10,7,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"282",282,17.97,0.24,0.84,5,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"283",283,17.07,0,0.11,8,12,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"284",284,7.33,1,0,1,3,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"285",285,19.28,0.1,0.9,2,9,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"286",286,63.8,1,1,5,6,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"287",287,61.53,0.84,1,6,3,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"288",288,21.12,1,0.21,0,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"289",289,49.11,0.66,0.82,8,5,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"290",290,17.3,0,1,0,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"291",291,36.97,0.61,0.9,0,10,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"292",292,4.71,0.03,0.13,3,6,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"293",293,44.12,0.94,0.81,5,0,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"294",294,17.59,0.11,0,6,9,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"295",295,70.93,0.99,1,10,0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"296",296,24.14,0.56,0.25,3,7,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"297",297,12.07,0,0.53,6,11,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"298",298,44.35,0.55,0.94,6,5,7,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"299",299,44.05,0.93,0.78,5,8,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"300",300,56.79,1,0.94,7,0,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"301",301,36.13,0.03,0.08,0,5,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"302",302,30.35,1,0.44,1,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"303",303,34.36,0,0,0,3,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"304",304,33.32,0,0,5,6,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"305",305,57.7,0.53,1,6,2,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"306",306,70.32,1,1,4,4,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"307",307,22.86,0.06,0,3,2,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"308",308,32.37,0,0.26,3,7,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"309",309,27.58,0,0.55,6,6,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"310",310,47.49,0.39,1,5,9,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"311",311,38.37,0,0.02,3,3,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"312",312,13.18,0.13,0.53,1,6,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"313",313,47.05,0.86,0.82,0,11,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"314",314,36.27,0,0.02,8,7,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"315",315,13.01,0.1,0,1,3,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"316",316,17.06,0.08,0.08,5,6,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"317",317,27.81,0.32,0.56,3,7,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"318",318,23.89,0.9,0.29,5,2,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"319",319,27.92,0.84,0,1,5,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"320",320,69.6,1,0.97,7,4,7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"321",321,31.16,0.12,0.44,8,3,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"322",322,68.58,1,0.92,5,4,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"323",323,27.12,0.04,0,3,10,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"324",324,32.5,0.15,0.77,5,10,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"325",325,79.87,0.99,0.92,7,9,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"326",326,44.24,0.03,1,9,9,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"327",327,44.53,1,0.03,6,10,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"328",328,64.82,0.45,1,7,6,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"329",329,74.39,0.69,1,6,10,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"330",330,48.78,1,0.01,7,12,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"331",331,24.4,0,0.91,8,12,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"332",332,61.48,0.86,0.97,2,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"333",333,19.39,0.07,0,5,8,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"334",334,64.13,1,0.55,10,8,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"335",335,17.21,0.06,0.21,7,2,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"336",336,0.88,0.02,0.15,4,12,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"337",337,29.06,0.66,0.14,0,0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"338",338,60.24,0.84,0.79,9,7,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"339",339,68.83,0.93,1,6,8,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"340",340,71.41,1,0.66,10,10,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"341",341,21.87,0,0.97,4,7,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"342",342,0,0.05,0.08,1,7,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"343",343,66.66,0.4,0.99,10,10,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"344",344,65.49,0.92,0.83,9,4,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"345",345,60.95,0.94,0.95,3,8,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"346",346,42.44,0.64,0.83,5,6,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"347",347,0,0.2,0.09,5,2,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"348",348,45.32,1,0.87,0,11,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"349",349,76.66,1,1,9,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"350",350,28.34,0.91,0.18,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"351",351,51.07,0.21,1,10,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"352",352,42.99,0.86,0,1,6,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"353",353,20.11,0,0,9,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"354",354,35.39,0,1,1,10,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"355",355,50.94,0.61,0.81,9,12,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"356",356,11.3,0,0.07,5,5,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"357",357,48.98,0.04,0.91,0,9,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"358",358,28.33,0.06,0.05,6,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"359",359,84.46,1,1,7,8,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"360",360,0.85,0,0.18,1,1,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"361",361,76.63,1,0.96,8,10,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"362",362,66.88,0.95,1,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"363",363,27.72,0.02,0,5,12,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"364",364,45.96,0,0,0,4,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"365",365,29.11,0.29,0.86,4,11,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"366",366,26.23,0.06,0.81,3,12,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"367",367,69.1,0.9,1,3,5,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"368",368,27.23,0.21,0.93,1,12,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"369",369,49.48,1,0.87,2,9,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"370",370,0,0.09,0,3,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"371",371,67.89,0.92,0.86,7,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"372",372,66.66,0.81,0.88,10,11,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"373",373,53.22,1,0.37,7,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"374",374,67.44,1,0.79,5,10,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"375",375,51.61,0,1,5,12,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"376",376,37.15,0.47,0.21,0,8,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"377",377,41.79,1,0,4,0,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"378",378,46.71,0.46,0.81,1,11,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"379",379,27.05,0.04,0.47,0,12,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"380",380,79.93,0.78,0.98,10,9,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"381",381,32.05,0.11,0,2,2,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"382",382,35.58,0.81,0.6,1,12,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"383",383,37.31,0.23,0.86,0,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"384",384,26.38,0.2,0,7,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"385",385,46.57,1,0.01,7,8,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"386",386,38.06,0.23,0.89,6,12,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"387",387,50.22,1,0,2,7,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"388",388,37.21,0.46,0,7,4,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"389",389,42.07,0.69,0.64,5,7,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"390",390,47.48,0.18,1,6,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"391",391,5.45,0,0.81,0,5,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"392",392,66.33,1,1,4,4,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"393",393,14.65,0.16,1,4,4,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"394",394,20.59,0.78,0.06,7,8,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"395",395,16.86,0.2,0,3,6,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"396",396,24.48,0.32,1,3,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"397",397,35.11,0.94,0,9,3,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"398",398,29.87,0.59,0,10,9,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"399",399,44.37,1,0.1,8,9,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"400",400,9.16,0.09,0.96,3,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"401",401,0,0,0.06,4,5,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"402",402,53.71,0.76,0.52,10,11,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"403",403,29.38,0,0.99,8,8,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"404",404,26.72,0,0.81,3,11,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"405",405,28.62,0,0.07,0,4,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"406",406,18.81,0.13,0.08,7,9,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"407",407,50.05,1,0.5,3,4,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"408",408,55,0.96,0.8,5,5,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"409",409,41.26,0.95,0.06,8,4,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"410",410,58.82,0.55,0.97,7,12,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"411",411,38.72,0,0.99,5,9,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"412",412,34.98,0.29,0.92,1,10,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"413",413,45.57,0.23,0.99,9,5,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"414",414,34.45,0.42,1,3,3,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"415",415,48.56,0.43,0.88,10,10,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"416",416,53.28,0.76,1,6,2,7,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"417",417,12,0,0,8,9,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"418",418,36.03,1,0.11,8,4,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"419",419,0,0.06,0.8,1,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"420",420,29.17,0,0.34,10,2,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"421",421,50.56,0.52,0.59,4,11,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"422",422,15.41,0.01,0,7,5,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"423",423,24.27,0.26,0.67,5,12,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"424",424,23.41,0,1,2,8,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"425",425,20.08,0,0.58,6,7,6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"426",426,30.86,1,0.06,6,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"427",427,39.84,1,0.55,1,12,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"428",428,39.08,0.71,0.69,7,4,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"429",429,13.99,0.65,0.29,1,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"430",430,45.92,0.83,0.85,4,6,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"431",431,41.33,0.1,0,0,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"432",432,40.32,0.02,0.42,1,9,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"433",433,36.46,0,0.48,4,5,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"434",434,36.77,0.96,0.32,0,4,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"435",435,35.94,0.84,0,5,4,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"436",436,34.77,0.08,0.95,2,10,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"437",437,52.76,0.05,0.01,7,5,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"438",438,35.4,0.09,0,10,10,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"439",439,65.48,0.95,0.57,7,11,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"440",440,61.59,0.79,0.92,7,10,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"441",441,60.54,0.9,1,2,11,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"442",442,70.61,0.74,1,10,4,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"443",443,39.47,0.49,0,10,5,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"444",444,31.13,0,0.3,10,6,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"445",445,22.42,1,0.03,6,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"446",446,50.06,0.87,1,2,0,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"447",447,30.38,0,0.84,4,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"448",448,9.22,0.04,0.02,3,3,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"449",449,78.84,0.87,1,10,5,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"450",450,34.76,1,0,8,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"451",451,0,0,0,0,3,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"452",452,41.49,0,0.97,3,5,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"453",453,18.26,1,0,8,11,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"454",454,21.11,0.16,0.12,5,6,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"455",455,33.67,0.97,0,5,10,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"456",456,34.62,1,0.15,3,10,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"457",457,47.89,0,1,8,8,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"458",458,35.16,0.03,0.28,5,1,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"459",459,20.63,0.01,1,3,4,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"460",460,42.45,0.94,0.6,4,10,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"461",461,72.52,1,0.83,8,4,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"462",462,54.68,0.62,1,4,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"463",463,24.02,0.42,0.22,5,4,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"464",464,84.59,1,1,9,6,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"465",465,54.46,0,0.25,2,4,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"466",466,33.7,0.85,0.12,7,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"467",467,37.55,0.09,0.48,5,4,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"468",468,24.44,0.92,0.23,1,4,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"469",469,21.3,0,0.08,7,11,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"470",470,33.87,0.28,0.4,1,6,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"471",471,8.74,0,0.97,1,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"472",472,32.36,0.7,0,9,0,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"473",473,32.58,0.85,0.23,10,10,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"474",474,23.06,0.36,0.02,6,12,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"475",475,29.14,1,0.01,2,8,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"476",476,0,0.14,0.31,1,0,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"477",477,33.2,0.91,0,1,10,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"478",478,0,0.2,0.14,3,5,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"479",479,19,0.11,0.03,8,11,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
