,student.label,game.score,percent.training.sessions.attended,overall.fitness.score,X..extra.strategy.sessions.attended,hours.of.sleep.the.night.before.game,X..meals.on.day.prior.to.game,east coast,west coast,evening,morning,noon,early bird,night owl,baseball,basketball,curling,football,frisbee,gymnastics,martial arts,table tennis,frosh,junior,senior,sophomore
229,229,42.38,0.62,0.45,8,6,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
230,230,0,0.12,0.15,1,1,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
231,231,58.34,0.83,0.93,7,6,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
232,232,31.37,0.72,0.55,5,11,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
233,233,37.88,0.87,0.29,7,11,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
234,234,24.82,0.26,0.17,2,2,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
235,235,74.85,0.96,0.9,9,5,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
236,236,59.76,0.57,0.96,4,11,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
237,237,47.96,0.12,0.11,5,9,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
238,238,44.72,0.39,0.31,9,9,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
239,239,57.87,0.78,0.88,2,9,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
240,240,38.87,0.35,0.47,3,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
241,241,71.38,0.78,0.83,7,8,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
242,242,36.56,0.21,0.28,2,5,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
243,243,41.66,0.69,0.2,9,11,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
244,244,51.21,0.72,0.58,8,10,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
245,245,44.77,0.24,0.2,8,10,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
246,246,26.62,0.56,0.74,1,1,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
247,247,49.19,0.04,0.09,0,1,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
248,248,40.77,0.32,0.86,4,6,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
249,249,52.8,0.82,0.53,9,11,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
250,250,25.62,0.18,0.31,4,6,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
251,251,22.97,0.13,0.16,4,6,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
252,252,27.22,0.19,0.52,2,7,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
253,253,50.28,0.54,0.81,4,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
254,254,48.2,0.41,0.89,4,8,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
255,255,37.13,0.38,0.28,6,6,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
256,256,51.21,0.76,0.29,9,7,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
257,257,18.53,0.24,0.86,0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
258,258,13.76,0.39,0.38,1,0,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
259,259,35.24,0.06,0.37,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
260,260,34.92,0.2,0.45,3,10,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
261,261,0,0.18,0.64,3,12,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
262,262,56.65,0.86,0.66,8,11,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
263,263,37.63,0.88,0.6,8,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
264,264,58.44,0.69,0.88,6,9,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
265,265,18.78,0.02,0.01,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
266,266,25.77,0.49,0.01,8,1,6,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
267,267,17.87,0.57,0.5,4,9,5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
268,268,63.07,0.87,0.85,9,6,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
269,269,67.87,0.9,0.79,9,10,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
270,270,38.52,0.65,0.72,4,7,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
271,271,48.48,0.53,0.86,7,11,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
272,272,19.7,0,0.74,0,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
273,273,37.99,0.98,0.3,10,4,6,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
274,274,16.17,0.58,0.18,7,11,5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
275,275,24.83,0.19,0.62,5,6,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
276,276,20.52,0.21,0.64,2,5,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
277,277,22.76,0.65,0.46,2,2,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
278,278,56.4,0.77,0.9,5,11,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
279,279,31.1,0.62,0.35,7,5,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
280,280,62.94,0.75,0.78,9,10,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
281,281,39.1,0.52,0.28,7,4,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
282,282,34.49,0.15,0.68,2,3,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
283,283,45.1,0.61,0.4,7,9,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
284,284,44.07,0.98,0.65,5,6,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
285,285,47.52,0.39,0.81,1,8,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
286,286,61.62,0.93,0.81,5,8,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
287,287,64.51,0.88,0.73,6,2,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
288,288,46.6,0.47,0.75,2,2,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
289,289,54.78,0.68,0.62,6,10,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
290,290,25.31,0.12,0.84,0,1,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
291,291,22.48,0.5,0.79,1,9,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
292,292,21.92,0.28,0.17,6,5,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
293,293,60.83,0.94,0.87,6,4,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
294,294,23.91,0.51,0.27,5,7,6,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
295,295,40.31,0.98,0.65,8,6,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
296,296,27.92,0.43,0.82,3,8,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
297,297,15.52,0.11,0.74,1,11,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
298,298,55.13,0.9,0.35,8,3,7,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
299,299,41.31,0.78,0.67,5,7,7,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
300,300,47.41,0.8,0.21,8,0,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
301,301,0,0.37,0.44,2,7,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
302,302,0,0.16,0.18,2,1,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
303,303,0,0.05,0.12,2,0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
304,304,29.04,0.42,0.52,5,5,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
305,305,41.24,0.94,0.81,7,7,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
306,306,9.99,0.54,0.39,4,7,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
307,307,0,0.15,0.14,3,2,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
308,308,7.19,0.2,0.39,3,6,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
309,309,33.22,0.8,0.71,6,5,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
310,310,15.01,0.33,0.7,6,12,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
311,311,34.43,0.1,0.11,2,6,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
312,312,29.45,0.36,0.79,1,2,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
313,313,33.37,0.33,0.47,1,11,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
314,314,53.56,0.13,0.08,5,4,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
315,315,42.98,0.55,0.52,4,3,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
316,316,41.97,0.55,0.19,5,2,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
317,317,31.11,0.29,0.42,4,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
318,318,47.74,0.84,0.32,5,6,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
319,319,7.97,0.12,0.59,1,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
320,320,57.17,0.95,0.75,8,3,7,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
321,321,48.34,0.53,0.4,8,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
322,322,33.1,0.42,0.35,4,3,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
323,323,27.28,0.03,0.16,6,12,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
324,324,48.67,0.57,0.69,6,11,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
325,325,49.72,0.46,0.77,6,9,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
326,326,62.23,0.89,0.54,8,9,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
327,327,30.34,0.48,0.5,7,10,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
328,328,16.44,0.04,0.15,3,8,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
329,329,69.74,0.85,0.97,5,8,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
330,330,59.36,0.83,0.84,7,10,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
331,331,52.7,0.85,0.3,10,12,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
332,332,47.68,0.52,0.92,5,8,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
333,333,14.34,0.36,0.35,4,6,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
334,334,56.26,0.86,0.57,9,10,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
335,335,7.88,0.12,0.02,6,4,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
336,336,40.78,0.44,0.53,8,11,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
337,337,8.67,0.1,0.04,2,3,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
338,338,41.08,0.6,0.24,9,8,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
339,339,58.07,0.78,0.79,8,7,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
340,340,65.18,0.95,0.89,10,12,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
341,341,51.87,0.65,0.95,2,10,5,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
342,342,48.24,0.68,0.68,3,5,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
343,343,66.72,0.71,0.57,9,9,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
344,344,64.02,0.6,0.96,4,7,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
345,345,78.8,0.92,0.98,3,9,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
346,346,34.04,0.58,0.48,4,9,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
347,347,15.45,0.27,0.4,2,4,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
348,348,51.73,0.81,0.92,3,8,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
349,349,60.83,0.78,0.85,8,3,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
350,350,26.16,0.3,0.11,4,3,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
351,351,55.6,0.73,0.16,10,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
352,352,56.62,0.41,0.35,6,6,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
353,353,32.81,0.36,0.02,8,2,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
354,354,48.71,0.32,0.72,3,9,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
355,355,67.31,0.9,0.67,9,12,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
356,356,28.92,0.13,0.2,2,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
357,357,37.43,0.06,0.12,0,8,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
358,358,39.05,0.29,0.1,7,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
359,359,74.37,0.83,0.7,8,9,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
360,360,32.28,0.46,0.37,3,1,6,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
361,361,29.46,0.41,0.28,7,9,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
362,362,43.87,0.77,0.81,3,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
363,363,41.41,0.3,0.62,6,9,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
364,364,1.86,0.31,0.12,1,5,6,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
365,365,3.2,0.03,0.26,1,6,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
366,366,31.88,0.34,0.9,2,9,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
367,367,46.07,0.63,0.9,2,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
368,368,37.56,0.45,0.5,5,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
369,369,15.5,0.17,0.25,3,8,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
370,370,20.94,0.14,0.29,2,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
371,371,42.79,0.55,0.33,7,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
372,372,62.36,0.91,0.9,9,7,4,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
373,373,35.71,0.33,0.39,6,6,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
374,374,33.53,0.46,0.12,6,7,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
375,375,15.84,0.31,0.08,5,11,5,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
376,376,22.55,0.38,0.63,3,10,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
377,377,0,0.18,0.14,2,1,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
378,378,20.87,0.14,0.5,2,8,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
379,379,43.84,0.3,0.91,1,10,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
380,380,57.86,0.89,0.64,9,8,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
381,381,52.99,0.09,0.24,2,1,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
382,382,60.96,0.8,0.98,5,11,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
383,383,39.39,0.07,0.61,1,4,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
384,384,15.8,0.15,0.04,5,4,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
385,385,34.98,0.52,0.31,8,10,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
386,386,53.71,0.58,0.76,8,12,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
387,387,51.64,0.41,0.96,0,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
388,388,33.66,0.33,0.05,5,6,5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
389,389,9.47,0.25,0.17,5,3,5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
390,390,32.02,0.43,0.39,5,2,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
391,391,40.15,0.2,0.46,4,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
392,392,48.52,0.81,0.74,6,6,5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
393,393,35.42,0.56,0.61,3,3,7,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
394,394,30.34,0.4,0.21,6,8,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
395,395,42.23,0.17,0.54,1,1,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
396,396,27.62,0.14,0.4,2,1,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
397,397,36.53,0.84,0.02,9,2,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
398,398,33.2,0.74,0.31,8,10,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
399,399,58.31,0.76,0.83,9,10,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
400,400,11.57,0.13,0.86,1,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
401,401,32.06,0.36,0.36,3,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
402,402,43.8,0.6,0.56,8,4,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
403,403,12.7,0.13,0.32,2,8,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
404,404,48.83,0.53,0.86,3,10,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
405,405,34.59,0.01,0.19,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
406,406,4.01,0.04,0.38,1,10,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
407,407,53.5,0.8,0.82,4,5,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
408,408,53.61,0.62,0.82,5,7,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
409,409,32.67,0.2,0.38,6,4,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
410,410,67.54,0.75,0.93,8,11,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
411,411,53.67,0.85,0.74,4,8,7,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
412,412,35.49,0.35,0.75,1,9,5,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
413,413,60.53,0.78,0.54,8,6,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
414,414,22.65,0.22,0.43,1,4,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
415,415,52.55,0.9,0.19,8,9,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
416,416,39.52,0.79,0.13,7,1,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
417,417,47.77,0.67,0.45,7,8,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
418,418,31.71,0.22,0.17,2,5,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
419,419,33.9,0.05,0.05,2,6,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
420,420,64.21,0.86,0.79,7,3,6,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
421,421,41.07,0.05,0.4,4,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
422,422,39.21,0.46,0.13,8,7,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
423,423,79.7,0.8,0.95,7,11,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
424,424,50.18,0.39,0.88,3,8,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
425,425,32.15,0.59,0.18,7,7,6,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
426,426,57.86,0.76,0.71,5,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
427,427,55.27,0.78,0.84,3,9,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
428,428,73.54,0.94,0.98,6,6,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
429,429,28.54,0.43,0.4,2,2,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
430,430,50.98,0.74,0.65,6,9,5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
431,431,30.61,0.53,0.43,2,0,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
432,432,69.6,0.8,1,1,9,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
433,433,23.25,0.35,0.13,7,7,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
434,434,0,0.24,0.31,1,5,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
435,435,40.18,0.8,0.56,5,4,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
436,436,25.73,0.4,0.66,4,9,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
437,437,27.42,0.77,0.4,5,5,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
438,438,52.18,0.68,0.71,9,12,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
439,439,82.19,0.93,0.98,9,11,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
440,440,29.09,0.55,0.64,5,5,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
441,441,48.12,0.46,0.73,5,11,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
442,442,61.19,0.94,0.66,9,6,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
443,443,42.64,0.32,0.22,3,6,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
444,444,39.84,0.72,0.31,9,9,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
445,445,33.09,0.49,0.35,7,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
446,446,41.55,0.69,0.61,2,0,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
447,447,34.43,0.39,0.54,2,3,5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
448,448,35.22,0.43,0.02,9,1,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
449,449,38.06,0.51,0.19,8,6,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
450,450,50.97,0.54,0.02,10,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
451,451,25.95,0.33,0.26,0,3,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
452,452,36.69,0.41,0.68,1,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
453,453,42.86,0.81,0.11,8,8,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
454,454,54.16,0.74,0.93,3,6,5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
455,455,36.28,0.44,0.52,5,8,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
456,456,28.15,0.07,0.46,2,6,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
457,457,42.26,0.4,0.74,5,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
458,458,32.82,0.46,0.7,2,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
459,459,0,0.05,0.04,2,1,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
